Latitude,Longitude,File
19.05428873697917,76.77928873697917,tif_part2.tif
19.050122070312504,76.78345540364583,tif_part2.tif
19.045955403645838,76.78762207031251,tif_part2.tif
19.04178873697917,76.79178873697917,tif_part2.tif
19.037622070312505,76.79595540364583,tif_part2.tif
19.03345540364584,76.8001220703125,tif_part2.tif
19.029288736979172,76.80428873697917,tif_part2.tif
19.025122070312506,76.80845540364584,tif_part2.tif
19.020955403645836,76.8126220703125,tif_part2.tif
19.01678873697917,76.81678873697916,tif_part2.tif
19.012622070312503,76.82095540364584,tif_part2.tif
19.008455403645836,76.8251220703125,tif_part2.tif
19.00428873697917,76.82928873697917,tif_part2.tif
19.000122070312504,76.83345540364583,tif_part2.tif
18.995955403645837,76.8376220703125,tif_part2.tif
18.99178873697917,76.84178873697917,tif_part2.tif
18.987622070312504,76.84595540364583,tif_part2.tif
18.983455403645838,76.85012207031251,tif_part2.tif
18.97928873697917,76.85428873697917,tif_part2.tif
18.975122070312505,76.85845540364583,tif_part2.tif
18.97095540364584,76.8626220703125,tif_part2.tif
18.966788736979172,76.86678873697917,tif_part2.tif
18.962622070312506,76.87095540364584,tif_part2.tif
18.958455403645836,76.8751220703125,tif_part2.tif
18.95428873697917,76.87928873697916,tif_part2.tif
18.950122070312503,76.88345540364584,tif_part2.tif
18.945955403645836,76.8876220703125,tif_part2.tif
18.94178873697917,76.89178873697917,tif_part2.tif
18.937622070312504,76.89595540364583,tif_part2.tif
18.933455403645837,76.9001220703125,tif_part2.tif
18.92928873697917,76.90428873697917,tif_part2.tif
18.925122070312504,76.90845540364583,tif_part2.tif
18.920955403645838,76.91262207031251,tif_part2.tif
18.91678873697917,76.91678873697917,tif_part2.tif
18.912622070312505,76.92095540364583,tif_part2.tif
18.90845540364584,76.9251220703125,tif_part2.tif
18.904288736979172,76.92928873697917,tif_part2.tif
18.900122070312506,76.93345540364584,tif_part2.tif
18.895955403645836,76.9376220703125,tif_part2.tif
18.89178873697917,76.94178873697916,tif_part2.tif
18.887622070312503,76.94595540364584,tif_part2.tif
18.883455403645836,76.9501220703125,tif_part2.tif
18.87928873697917,76.95428873697917,tif_part2.tif
18.875122070312504,76.95845540364583,tif_part2.tif
18.870955403645837,76.9626220703125,tif_part2.tif
18.86678873697917,76.96678873697917,tif_part2.tif
18.862622070312504,76.97095540364583,tif_part2.tif
18.858455403645838,76.97512207031251,tif_part2.tif
18.85428873697917,76.97928873697917,tif_part2.tif
18.850122070312505,76.98345540364583,tif_part2.tif
18.84595540364584,76.9876220703125,tif_part2.tif
18.841788736979172,76.99178873697917,tif_part2.tif
18.837622070312506,76.99595540364584,tif_part2.tif
18.833455403645836,77.0001220703125,tif_part2.tif
18.82928873697917,77.00428873697916,tif_part2.tif
18.825122070312503,77.00845540364584,tif_part2.tif
18.820955403645836,77.0126220703125,tif_part2.tif
18.81678873697917,77.01678873697917,tif_part2.tif
18.812622070312504,77.02095540364583,tif_part2.tif
18.808455403645837,77.0251220703125,tif_part2.tif
18.80428873697917,77.02928873697917,tif_part2.tif
18.800122070312504,77.03345540364583,tif_part2.tif
18.795955403645838,77.03762207031251,tif_part2.tif
18.79178873697917,77.04178873697917,tif_part2.tif
18.787622070312505,77.04595540364583,tif_part2.tif
18.78345540364584,77.0501220703125,tif_part2.tif
18.779288736979172,77.05428873697917,tif_part2.tif
18.775122070312506,77.05845540364584,tif_part2.tif
18.770955403645836,77.0626220703125,tif_part2.tif
18.76678873697917,77.06678873697916,tif_part2.tif
18.762622070312503,77.07095540364584,tif_part2.tif
18.758455403645836,77.0751220703125,tif_part2.tif
18.75428873697917,77.07928873697917,tif_part2.tif
18.750122070312504,77.08345540364583,tif_part2.tif
18.745955403645837,77.0876220703125,tif_part2.tif
18.74178873697917,77.09178873697917,tif_part2.tif
18.737622070312504,77.09595540364583,tif_part2.tif
18.733455403645838,77.10012207031251,tif_part2.tif
18.72928873697917,77.10428873697917,tif_part2.tif
18.725122070312505,77.10845540364583,tif_part2.tif
18.72095540364584,77.1126220703125,tif_part2.tif
18.716788736979172,77.11678873697917,tif_part2.tif
18.712622070312506,77.12095540364584,tif_part2.tif
18.708455403645836,77.1251220703125,tif_part2.tif
18.70428873697917,77.12928873697916,tif_part2.tif
18.700122070312503,77.13345540364584,tif_part2.tif
18.695955403645836,77.1376220703125,tif_part2.tif
18.69178873697917,77.14178873697917,tif_part2.tif
18.687622070312504,77.14595540364583,tif_part2.tif
18.683455403645837,77.1501220703125,tif_part2.tif
18.67928873697917,77.15428873697917,tif_part2.tif
18.675122070312504,77.15845540364583,tif_part2.tif
18.670955403645838,77.16262207031251,tif_part2.tif
18.66678873697917,77.16678873697917,tif_part2.tif
18.662622070312505,77.17095540364583,tif_part2.tif
18.65845540364584,77.1751220703125,tif_part2.tif
18.654288736979172,77.17928873697917,tif_part2.tif
18.650122070312506,77.18345540364584,tif_part2.tif
18.645955403645836,77.1876220703125,tif_part2.tif
18.64178873697917,77.19178873697916,tif_part2.tif
18.637622070312503,77.19595540364584,tif_part2.tif
18.633455403645836,77.2001220703125,tif_part2.tif
18.62928873697917,77.20428873697917,tif_part2.tif
18.625122070312504,77.20845540364583,tif_part2.tif
18.620955403645837,77.2126220703125,tif_part2.tif
18.61678873697917,77.21678873697917,tif_part2.tif
18.612622070312504,77.22095540364583,tif_part2.tif
18.608455403645838,77.22512207031251,tif_part2.tif
18.60428873697917,77.22928873697917,tif_part2.tif
18.600122070312505,77.23345540364583,tif_part2.tif
18.59595540364584,77.2376220703125,tif_part2.tif
18.591788736979172,77.24178873697917,tif_part2.tif
18.587622070312506,77.24595540364584,tif_part2.tif
18.583455403645836,77.2501220703125,tif_part2.tif
18.57928873697917,77.25428873697916,tif_part2.tif
18.575122070312503,77.25845540364584,tif_part2.tif
18.570955403645836,77.2626220703125,tif_part2.tif
18.56678873697917,77.26678873697917,tif_part2.tif
18.562622070312504,77.27095540364583,tif_part2.tif
18.558455403645837,77.2751220703125,tif_part2.tif
18.55428873697917,77.27928873697917,tif_part2.tif
18.550122070312504,77.28345540364583,tif_part2.tif
18.545955403645838,77.28762207031251,tif_part2.tif
18.54178873697917,77.29178873697917,tif_part2.tif
18.537622070312505,77.29595540364583,tif_part2.tif
18.53345540364584,77.3001220703125,tif_part2.tif
18.529288736979172,77.30428873697917,tif_part2.tif
18.525122070312506,77.30845540364584,tif_part2.tif
18.520955403645836,77.3126220703125,tif_part2.tif
18.51678873697917,77.31678873697916,tif_part2.tif
18.512622070312503,77.32095540364584,tif_part2.tif
18.508455403645836,77.3251220703125,tif_part2.tif
18.50428873697917,77.32928873697917,tif_part2.tif
18.500122070312504,77.33345540364583,tif_part2.tif
18.495955403645837,77.3376220703125,tif_part2.tif
18.49178873697917,77.34178873697917,tif_part2.tif
18.487622070312504,77.34595540364583,tif_part2.tif
18.483455403645838,77.35012207031251,tif_part2.tif
18.47928873697917,77.35428873697917,tif_part2.tif
18.475122070312505,77.35845540364583,tif_part2.tif
18.47095540364584,77.3626220703125,tif_part2.tif
18.466788736979172,77.36678873697917,tif_part2.tif
18.462622070312506,77.37095540364584,tif_part2.tif
18.458455403645836,77.3751220703125,tif_part2.tif
18.45428873697917,77.37928873697916,tif_part2.tif
18.450122070312503,77.38345540364584,tif_part2.tif
18.445955403645836,77.3876220703125,tif_part2.tif
18.44178873697917,77.39178873697917,tif_part2.tif
18.437622070312504,77.39595540364583,tif_part2.tif
18.433455403645837,77.4001220703125,tif_part2.tif
18.42928873697917,77.40428873697917,tif_part2.tif
18.425122070312504,77.40845540364583,tif_part2.tif
18.420955403645838,77.41262207031251,tif_part2.tif
18.41678873697917,77.41678873697917,tif_part2.tif
18.412622070312505,77.42095540364583,tif_part2.tif
18.40845540364584,77.4251220703125,tif_part2.tif
18.404288736979172,77.42928873697917,tif_part2.tif
18.400122070312506,77.43345540364584,tif_part2.tif
18.395955403645836,77.4376220703125,tif_part2.tif
18.39178873697917,77.44178873697916,tif_part2.tif
18.387622070312503,77.44595540364584,tif_part2.tif
18.383455403645836,77.4501220703125,tif_part2.tif
18.37928873697917,77.45428873697917,tif_part2.tif
18.375122070312504,77.45845540364583,tif_part2.tif
18.370955403645837,77.4626220703125,tif_part2.tif
18.36678873697917,77.46678873697917,tif_part2.tif
18.362622070312504,77.47095540364583,tif_part2.tif
18.358455403645838,77.47512207031251,tif_part2.tif
18.35428873697917,77.47928873697917,tif_part2.tif
18.350122070312505,77.48345540364583,tif_part2.tif
18.34595540364584,77.4876220703125,tif_part2.tif
18.341788736979172,77.49178873697917,tif_part2.tif
18.337622070312506,77.49595540364584,tif_part2.tif
18.333455403645836,77.5001220703125,tif_part2.tif
18.32928873697917,77.50428873697916,tif_part2.tif
18.325122070312503,77.50845540364584,tif_part2.tif
18.320955403645836,77.5126220703125,tif_part2.tif
18.31678873697917,77.51678873697917,tif_part2.tif
18.312622070312504,77.52095540364583,tif_part2.tif
18.308455403645837,77.5251220703125,tif_part2.tif
18.30428873697917,77.52928873697917,tif_part2.tif
18.300122070312504,77.53345540364583,tif_part2.tif
18.295955403645838,77.53762207031251,tif_part2.tif
18.29178873697917,77.54178873697917,tif_part2.tif
18.287622070312505,77.54595540364583,tif_part2.tif
18.28345540364584,77.5501220703125,tif_part2.tif
18.279288736979172,77.55428873697917,tif_part2.tif
18.275122070312506,77.55845540364584,tif_part2.tif
18.270955403645836,77.5626220703125,tif_part2.tif
18.26678873697917,77.56678873697916,tif_part2.tif
18.262622070312503,77.57095540364584,tif_part2.tif
18.258455403645836,77.5751220703125,tif_part2.tif
18.25428873697917,77.57928873697917,tif_part2.tif
18.250122070312504,77.58345540364583,tif_part2.tif
18.245955403645837,77.5876220703125,tif_part2.tif
18.24178873697917,77.59178873697917,tif_part2.tif
18.237622070312504,77.59595540364583,tif_part2.tif
18.233455403645838,77.60012207031251,tif_part2.tif
18.22928873697917,77.60428873697917,tif_part2.tif
18.225122070312505,77.60845540364583,tif_part2.tif
18.22095540364584,77.6126220703125,tif_part2.tif
18.216788736979172,77.61678873697917,tif_part2.tif
18.212622070312506,77.62095540364584,tif_part2.tif
18.208455403645836,77.6251220703125,tif_part2.tif
18.20428873697917,77.62928873697916,tif_part2.tif
18.200122070312503,77.63345540364584,tif_part2.tif
18.195955403645836,77.6376220703125,tif_part2.tif
18.19178873697917,77.64178873697917,tif_part2.tif
18.187622070312504,77.64595540364583,tif_part2.tif
18.183455403645837,77.6501220703125,tif_part2.tif
18.17928873697917,77.65428873697917,tif_part2.tif
18.175122070312504,77.65845540364583,tif_part2.tif
18.170955403645838,77.66262207031251,tif_part2.tif
18.16678873697917,77.66678873697917,tif_part2.tif
18.162622070312505,77.67095540364583,tif_part2.tif
18.15845540364584,77.6751220703125,tif_part2.tif
18.154288736979172,77.67928873697917,tif_part2.tif
18.150122070312506,77.68345540364584,tif_part2.tif
18.145955403645836,77.6876220703125,tif_part2.tif
18.14178873697917,77.69178873697916,tif_part2.tif
18.137622070312503,77.69595540364584,tif_part2.tif
18.133455403645836,77.7001220703125,tif_part2.tif
18.12928873697917,77.70428873697917,tif_part2.tif
18.125122070312504,77.70845540364583,tif_part2.tif
18.120955403645837,77.7126220703125,tif_part2.tif
18.11678873697917,77.71678873697917,tif_part2.tif
18.112622070312504,77.72095540364583,tif_part2.tif
18.108455403645838,77.72512207031251,tif_part2.tif
18.10428873697917,77.72928873697917,tif_part2.tif
18.100122070312505,77.73345540364583,tif_part2.tif
18.09595540364584,77.7376220703125,tif_part2.tif
18.091788736979172,77.74178873697917,tif_part2.tif
18.087622070312506,77.74595540364584,tif_part2.tif
18.083455403645836,77.7501220703125,tif_part2.tif
18.07928873697917,77.75428873697916,tif_part2.tif
18.075122070312503,77.75845540364584,tif_part2.tif
18.070955403645836,77.7626220703125,tif_part2.tif
18.06678873697917,77.76678873697917,tif_part2.tif
18.062622070312504,77.77095540364583,tif_part2.tif
18.058455403645837,77.7751220703125,tif_part2.tif
18.05428873697917,77.77928873697917,tif_part2.tif
18.050122070312504,77.78345540364583,tif_part2.tif
18.045955403645838,77.78762207031251,tif_part2.tif
18.04178873697917,77.79178873697917,tif_part2.tif
18.037622070312505,77.79595540364583,tif_part2.tif
18.03345540364584,77.8001220703125,tif_part2.tif
18.029288736979172,77.80428873697917,tif_part2.tif
18.025122070312506,77.80845540364584,tif_part2.tif
18.020955403645836,77.8126220703125,tif_part2.tif
18.01678873697917,77.81678873697916,tif_part2.tif
18.012622070312503,77.82095540364584,tif_part2.tif
18.008455403645836,77.8251220703125,tif_part2.tif
18.00428873697917,77.82928873697917,tif_part2.tif
18.000122070312504,77.83345540364583,tif_part2.tif
17.995955403645837,77.8376220703125,tif_part2.tif
17.99178873697917,77.84178873697917,tif_part2.tif
17.987622070312504,77.84595540364583,tif_part2.tif
17.983455403645838,77.85012207031251,tif_part2.tif
17.97928873697917,77.85428873697917,tif_part2.tif
17.975122070312505,77.85845540364583,tif_part2.tif
17.97095540364584,77.8626220703125,tif_part2.tif
17.966788736979172,77.86678873697917,tif_part2.tif
17.962622070312506,77.87095540364584,tif_part2.tif
17.958455403645836,77.8751220703125,tif_part2.tif
17.95428873697917,77.87928873697916,tif_part2.tif
17.950122070312503,77.88345540364584,tif_part2.tif
17.945955403645836,77.8876220703125,tif_part2.tif
17.94178873697917,77.89178873697917,tif_part2.tif
17.937622070312504,77.89595540364583,tif_part2.tif
17.933455403645837,77.9001220703125,tif_part2.tif
17.92928873697917,77.90428873697917,tif_part2.tif
17.925122070312504,77.90845540364583,tif_part2.tif
17.920955403645838,77.91262207031251,tif_part2.tif
17.91678873697917,77.91678873697917,tif_part2.tif
17.912622070312505,77.92095540364583,tif_part2.tif
17.90845540364584,77.9251220703125,tif_part2.tif
17.904288736979172,77.92928873697917,tif_part2.tif
17.900122070312506,77.93345540364584,tif_part2.tif
17.895955403645836,77.9376220703125,tif_part2.tif
17.89178873697917,77.94178873697916,tif_part2.tif
17.887622070312503,77.94595540364584,tif_part2.tif
17.883455403645836,77.9501220703125,tif_part2.tif
17.87928873697917,77.95428873697917,tif_part2.tif
17.875122070312504,77.95845540364583,tif_part2.tif
17.870955403645837,77.9626220703125,tif_part2.tif
17.86678873697917,77.96678873697917,tif_part2.tif
17.862622070312504,77.97095540364583,tif_part2.tif
17.858455403645838,77.97512207031251,tif_part2.tif
17.85428873697917,77.97928873697917,tif_part2.tif
17.850122070312505,77.98345540364583,tif_part2.tif
17.84595540364584,77.9876220703125,tif_part2.tif
17.841788736979172,77.99178873697917,tif_part2.tif
17.837622070312506,77.99595540364584,tif_part2.tif
17.833455403645836,78.0001220703125,tif_part2.tif
17.82928873697917,78.00428873697916,tif_part2.tif
17.825122070312503,78.00845540364584,tif_part2.tif
17.820955403645836,78.0126220703125,tif_part2.tif
17.81678873697917,78.01678873697917,tif_part2.tif
17.812622070312504,78.02095540364583,tif_part2.tif
17.808455403645837,78.0251220703125,tif_part2.tif
17.80428873697917,78.02928873697917,tif_part2.tif
17.800122070312504,78.03345540364583,tif_part2.tif
17.795955403645838,78.03762207031251,tif_part2.tif
17.79178873697917,78.04178873697917,tif_part2.tif
17.787622070312505,78.04595540364583,tif_part2.tif
17.78345540364584,78.0501220703125,tif_part2.tif
17.779288736979172,78.05428873697917,tif_part2.tif
17.775122070312506,78.05845540364584,tif_part2.tif
17.770955403645836,78.0626220703125,tif_part2.tif
17.76678873697917,78.06678873697916,tif_part2.tif
17.762622070312503,78.07095540364584,tif_part2.tif
17.758455403645836,78.0751220703125,tif_part2.tif
17.75428873697917,78.07928873697917,tif_part2.tif
17.750122070312504,78.08345540364583,tif_part2.tif
17.745955403645837,78.0876220703125,tif_part2.tif
17.74178873697917,78.09178873697917,tif_part2.tif
17.737622070312504,78.09595540364583,tif_part2.tif
17.733455403645838,78.10012207031251,tif_part2.tif
17.72928873697917,78.10428873697917,tif_part2.tif
17.725122070312505,78.10845540364583,tif_part2.tif
17.72095540364584,78.1126220703125,tif_part2.tif
17.716788736979172,78.11678873697917,tif_part2.tif
17.712622070312506,78.12095540364584,tif_part2.tif
17.708455403645836,78.1251220703125,tif_part2.tif
17.70428873697917,78.12928873697916,tif_part2.tif
17.700122070312503,78.13345540364584,tif_part2.tif
17.695955403645836,78.1376220703125,tif_part2.tif
17.69178873697917,78.14178873697917,tif_part2.tif
17.687622070312504,78.14595540364583,tif_part2.tif
17.683455403645837,78.1501220703125,tif_part2.tif
17.67928873697917,78.15428873697917,tif_part2.tif
17.675122070312504,78.15845540364583,tif_part2.tif
17.670955403645838,78.16262207031251,tif_part2.tif
17.66678873697917,78.16678873697917,tif_part2.tif
17.662622070312505,78.17095540364583,tif_part2.tif
17.65845540364584,78.1751220703125,tif_part2.tif
17.654288736979172,78.17928873697917,tif_part2.tif
17.650122070312506,78.18345540364584,tif_part2.tif
17.645955403645836,78.1876220703125,tif_part2.tif
17.64178873697917,78.19178873697916,tif_part2.tif
17.637622070312503,78.19595540364584,tif_part2.tif
17.633455403645836,78.2001220703125,tif_part2.tif
17.62928873697917,78.20428873697917,tif_part2.tif
17.625122070312504,78.20845540364583,tif_part2.tif
17.620955403645837,78.2126220703125,tif_part2.tif
17.61678873697917,78.21678873697917,tif_part2.tif
17.612622070312504,78.22095540364583,tif_part2.tif
17.608455403645838,78.22512207031251,tif_part2.tif
17.60428873697917,78.22928873697917,tif_part2.tif
17.600122070312505,78.23345540364583,tif_part2.tif
17.59595540364584,78.2376220703125,tif_part2.tif
17.591788736979172,78.24178873697917,tif_part2.tif
17.587622070312506,78.24595540364584,tif_part2.tif
17.583455403645836,78.2501220703125,tif_part2.tif
17.57928873697917,78.25428873697916,tif_part2.tif
17.575122070312503,78.25845540364584,tif_part2.tif
17.570955403645836,78.2626220703125,tif_part2.tif
17.56678873697917,78.26678873697917,tif_part2.tif
17.562622070312504,78.27095540364583,tif_part2.tif
17.558455403645837,78.2751220703125,tif_part2.tif
17.55428873697917,78.27928873697917,tif_part2.tif
17.550122070312504,78.28345540364583,tif_part2.tif
17.545955403645838,78.28762207031251,tif_part2.tif
17.54178873697917,78.29178873697917,tif_part2.tif
17.537622070312505,78.29595540364583,tif_part2.tif
17.53345540364584,78.3001220703125,tif_part2.tif
17.529288736979172,78.30428873697917,tif_part2.tif
17.525122070312506,78.30845540364584,tif_part2.tif
17.520955403645836,78.3126220703125,tif_part2.tif
17.51678873697917,78.31678873697916,tif_part2.tif
17.512622070312503,78.32095540364584,tif_part2.tif
17.508455403645836,78.3251220703125,tif_part2.tif
17.50428873697917,78.32928873697917,tif_part2.tif
17.500122070312504,78.33345540364583,tif_part2.tif
17.495955403645837,78.3376220703125,tif_part2.tif
17.49178873697917,78.34178873697917,tif_part2.tif
17.487622070312504,78.34595540364583,tif_part2.tif
17.483455403645838,78.35012207031251,tif_part2.tif
17.47928873697917,78.35428873697917,tif_part2.tif
17.475122070312505,78.35845540364583,tif_part2.tif
17.47095540364584,78.3626220703125,tif_part2.tif
17.466788736979172,78.36678873697917,tif_part2.tif
17.462622070312506,78.37095540364584,tif_part2.tif
17.458455403645836,78.3751220703125,tif_part2.tif
17.45428873697917,78.37928873697916,tif_part2.tif
17.450122070312503,78.38345540364584,tif_part2.tif
17.445955403645836,78.3876220703125,tif_part2.tif
17.44178873697917,78.39178873697917,tif_part2.tif
17.437622070312504,78.39595540364583,tif_part2.tif
17.433455403645837,78.4001220703125,tif_part2.tif
17.42928873697917,78.40428873697917,tif_part2.tif
17.425122070312504,78.40845540364583,tif_part2.tif
17.420955403645838,78.4126220703125,tif_part2.tif
17.41678873697917,78.41678873697917,tif_part2.tif
17.412622070312505,78.42095540364583,tif_part2.tif
17.40845540364584,78.4251220703125,tif_part2.tif
17.404288736979172,78.42928873697917,tif_part2.tif
17.400122070312506,78.43345540364584,tif_part2.tif
17.395955403645836,78.4376220703125,tif_part2.tif
17.39178873697917,78.44178873697916,tif_part2.tif
17.387622070312503,78.44595540364584,tif_part2.tif
17.383455403645836,78.4501220703125,tif_part2.tif
17.37928873697917,78.45428873697917,tif_part2.tif
17.375122070312504,78.45845540364583,tif_part2.tif
17.370955403645837,78.4626220703125,tif_part2.tif
17.36678873697917,78.46678873697917,tif_part2.tif
17.362622070312504,78.47095540364583,tif_part2.tif
